Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,
Definition,0,file_id,type,1,,time_created,1,,manufacturer,1,,product,1,,product_name,14,,
Data,0,file_id,type,"4",,time_created,"1059019954",,manufacturer,"23",,product,"42",,product_name,"Suunto 9 Peak",,
Definition,0,developer_data_id,developer_data_index,1,,application_id,16,,,,,,,,,,,
Data,1,record,timestamp,"1059013412",s,distance,"757.0",m,heart_rate,"84",bpm,altitude,"163.39999999999998",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"32",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"163.39999999999998",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013413",s,distance,"757.0",m,heart_rate,"85",bpm,altitude,"163.60000000000002",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"163.60000000000002",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013414",s,distance,"757.0",m,heart_rate,"86",bpm,altitude,"163.60000000000002",m,cadence,"61",rpm,speed,"0.0",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"163.60000000000002",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013415",s,distance,"758.0",m,heart_rate,"87",bpm,altitude,"163.60000000000002",m,cadence,"61",rpm,speed,"0.7",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"163.60000000000002",m,enhanced_speed,"0.7",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013416",s,distance,"759.0",m,heart_rate,"87",bpm,altitude,"163.60000000000002",m,cadence,"61",rpm,speed,"0.7",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"163.60000000000002",m,enhanced_speed,"0.7",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013417",s,distance,"760.0",m,heart_rate,"87",bpm,altitude,"163.60000000000002",m,cadence,"61",rpm,speed,"1.18",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"163.60000000000002",m,enhanced_speed,"1.18",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013418",s,distance,"762.0",m,heart_rate,"86",bpm,altitude,"163.60000000000002",m,cadence,"58",rpm,speed,"1.18",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"163.60000000000002",m,enhanced_speed,"1.18",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013419",s,distance,"763.0",m,heart_rate,"87",bpm,altitude,"163.60000000000002",m,cadence,"58",rpm,speed,"1.38",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"163.60000000000002",m,enhanced_speed,"1.38",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013420",s,distance,"765.0",m,heart_rate,"86",bpm,altitude,"163.60000000000002",m,cadence,"72",rpm,speed,"1.38",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"163.60000000000002",m,enhanced_speed,"1.38",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013421",s,distance,"766.0",m,heart_rate,"84",bpm,altitude,"163.79999999999995",m,cadence,"72",rpm,speed,"1.36",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"163.79999999999995",m,enhanced_speed,"1.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013422",s,distance,"767.0",m,heart_rate,"83",bpm,altitude,"164.0",m,cadence,"72",rpm,speed,"1.36",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.0",m,enhanced_speed,"1.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013423",s,distance,"768.0",m,heart_rate,"84",bpm,altitude,"164.0",m,cadence,"72",rpm,speed,"1.26",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.0",m,enhanced_speed,"1.26",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013424",s,distance,"770.0",m,heart_rate,"83",bpm,altitude,"163.60000000000002",m,cadence,"72",rpm,speed,"1.26",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"163.60000000000002",m,enhanced_speed,"1.26",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013425",s,distance,"771.0",m,heart_rate,"83",bpm,altitude,"163.39999999999998",m,cadence,"72",rpm,speed,"1.36",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"163.39999999999998",m,enhanced_speed,"1.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013426",s,distance,"772.0",m,heart_rate,"83",bpm,altitude,"163.39999999999998",m,cadence,"72",rpm,speed,"1.36",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"163.39999999999998",m,enhanced_speed,"1.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013427",s,distance,"773.0",m,heart_rate,"83",bpm,altitude,"163.39999999999998",m,cadence,"72",rpm,speed,"1.28",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"163.39999999999998",m,enhanced_speed,"1.28",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013428",s,distance,"776.0",m,heart_rate,"84",bpm,altitude,"163.39999999999998",m,cadence,"72",rpm,speed,"1.28",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"163.39999999999998",m,enhanced_speed,"1.28",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013429",s,distance,"777.0",m,heart_rate,"83",bpm,altitude,"163.39999999999998",m,cadence,"72",rpm,speed,"1.34",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"163.39999999999998",m,enhanced_speed,"1.34",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013430",s,distance,"779.0",m,heart_rate,"84",bpm,altitude,"163.60000000000002",m,cadence,"72",rpm,speed,"1.34",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"163.60000000000002",m,enhanced_speed,"1.34",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013431",s,distance,"780.0",m,heart_rate,"84",bpm,altitude,"164.20000000000005",m,cadence,"72",rpm,speed,"1.4",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.20000000000005",m,enhanced_speed,"1.4",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013432",s,distance,"781.0",m,heart_rate,"84",bpm,altitude,"164.39999999999998",m,cadence,"72",rpm,speed,"1.4",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"1.4",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013433",s,distance,"782.0",m,heart_rate,"85",bpm,altitude,"164.39999999999998",m,cadence,"72",rpm,speed,"1.32",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"1.32",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013434",s,distance,"783.0",m,heart_rate,"85",bpm,altitude,"164.39999999999998",m,cadence,"72",rpm,speed,"1.32",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"1.32",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013435",s,distance,"784.0",m,heart_rate,"86",bpm,altitude,"164.20000000000005",m,cadence,"41",rpm,speed,"1.28",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.20000000000005",m,enhanced_speed,"1.28",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013436",s,distance,"786.0",m,heart_rate,"86",bpm,altitude,"164.20000000000005",m,cadence,"41",rpm,speed,"1.28",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.20000000000005",m,enhanced_speed,"1.28",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013437",s,distance,"788.0",m,heart_rate,"86",bpm,altitude,"164.20000000000005",m,cadence,"47",rpm,speed,"1.38",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.20000000000005",m,enhanced_speed,"1.38",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013438",s,distance,"790.0",m,heart_rate,"87",bpm,altitude,"164.0",m,cadence,"43",rpm,speed,"1.38",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.0",m,enhanced_speed,"1.38",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013439",s,distance,"791.0",m,heart_rate,"88",bpm,altitude,"164.0",m,cadence,"43",rpm,speed,"1.46",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.0",m,enhanced_speed,"1.46",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013440",s,distance,"793.0",m,heart_rate,"88",bpm,altitude,"163.79999999999995",m,cadence,"43",rpm,speed,"1.46",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"163.79999999999995",m,enhanced_speed,"1.46",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013441",s,distance,"794.0",m,heart_rate,"89",bpm,altitude,"163.60000000000002",m,cadence,"58",rpm,speed,"1.44",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"163.60000000000002",m,enhanced_speed,"1.44",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013442",s,distance,"794.0",m,heart_rate,"90",bpm,altitude,"163.60000000000002",m,cadence,"58",rpm,speed,"1.44",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"163.60000000000002",m,enhanced_speed,"1.44",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013443",s,distance,"795.0",m,heart_rate,"91",bpm,altitude,"163.60000000000002",m,cadence,"45",rpm,speed,"1.34",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"163.60000000000002",m,enhanced_speed,"1.34",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013444",s,distance,"797.0",m,heart_rate,"92",bpm,altitude,"163.79999999999995",m,cadence,"46",rpm,speed,"1.34",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"163.79999999999995",m,enhanced_speed,"1.34",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013445",s,distance,"799.0",m,heart_rate,"93",bpm,altitude,"164.0",m,cadence,"49",rpm,speed,"1.36",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.0",m,enhanced_speed,"1.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013446",s,distance,"800.0",m,heart_rate,"93",bpm,altitude,"164.20000000000005",m,cadence,"49",rpm,speed,"1.36",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.20000000000005",m,enhanced_speed,"1.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013447",s,distance,"802.0",m,heart_rate,"93",bpm,altitude,"164.39999999999998",m,cadence,"49",rpm,speed,"1.46",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"1.46",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013448",s,distance,"803.0",m,heart_rate,"93",bpm,altitude,"164.39999999999998",m,cadence,"49",rpm,speed,"1.46",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"1.46",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013449",s,distance,"804.0",m,heart_rate,"94",bpm,altitude,"164.60000000000002",m,cadence,"55",rpm,speed,"1.38",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.38",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013450",s,distance,"805.0",m,heart_rate,"94",bpm,altitude,"164.79999999999995",m,cadence,"55",rpm,speed,"1.38",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.79999999999995",m,enhanced_speed,"1.38",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013451",s,distance,"807.0",m,heart_rate,"94",bpm,altitude,"164.79999999999995",m,cadence,"48",rpm,speed,"1.4",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.79999999999995",m,enhanced_speed,"1.4",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013452",s,distance,"809.0",m,heart_rate,"95",bpm,altitude,"164.79999999999995",m,cadence,"45",rpm,speed,"1.4",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.79999999999995",m,enhanced_speed,"1.4",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013453",s,distance,"811.0",m,heart_rate,"95",bpm,altitude,"164.60000000000002",m,cadence,"56",rpm,speed,"1.46",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.46",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013454",s,distance,"813.0",m,heart_rate,"96",bpm,altitude,"164.60000000000002",m,cadence,"56",rpm,speed,"1.46",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.46",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013455",s,distance,"816.0",m,heart_rate,"96",bpm,altitude,"164.60000000000002",m,cadence,"55",rpm,speed,"1.6",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.6",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013456",s,distance,"818.0",m,heart_rate,"95",bpm,altitude,"164.60000000000002",m,cadence,"55",rpm,speed,"1.6",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.6",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013457",s,distance,"818.0",m,heart_rate,"97",bpm,altitude,"164.60000000000002",m,cadence,"55",rpm,speed,"1.58",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.58",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013458",s,distance,"820.0",m,heart_rate,"99",bpm,altitude,"164.60000000000002",m,cadence,"55",rpm,speed,"1.58",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.58",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013459",s,distance,"821.0",m,heart_rate,"98",bpm,altitude,"164.60000000000002",m,cadence,"55",rpm,speed,"1.56",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.56",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013460",s,distance,"824.0",m,heart_rate,"99",bpm,altitude,"164.60000000000002",m,cadence,"54",rpm,speed,"1.56",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.56",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013461",s,distance,"825.0",m,heart_rate,"101",bpm,altitude,"164.60000000000002",m,cadence,"54",rpm,speed,"1.6",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.6",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013462",s,distance,"826.0",m,heart_rate,"101",bpm,altitude,"164.60000000000002",m,cadence,"53",rpm,speed,"1.6",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.6",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013463",s,distance,"828.0",m,heart_rate,"99",bpm,altitude,"164.60000000000002",m,cadence,"53",rpm,speed,"1.58",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.58",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013464",s,distance,"829.0",m,heart_rate,"100",bpm,altitude,"164.60000000000002",m,cadence,"53",rpm,speed,"1.58",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.58",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013465",s,distance,"829.0",m,heart_rate,"101",bpm,altitude,"164.39999999999998",m,cadence,"53",rpm,speed,"0.74",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"0.74",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013466",s,distance,"829.0",m,heart_rate,"101",bpm,altitude,"164.39999999999998",m,cadence,"53",rpm,speed,"0.74",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"0.74",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013467",s,distance,"829.0",m,heart_rate,"101",bpm,altitude,"164.39999999999998",m,cadence,"53",rpm,speed,"0.66",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"0.66",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013468",s,distance,"831.0",m,heart_rate,"102",bpm,altitude,"164.39999999999998",m,cadence,"53",rpm,speed,"0.66",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"0.66",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013469",s,distance,"832.0",m,heart_rate,"102",bpm,altitude,"164.39999999999998",m,cadence,"52",rpm,speed,"1.16",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"1.16",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013470",s,distance,"834.0",m,heart_rate,"102",bpm,altitude,"164.39999999999998",m,cadence,"52",rpm,speed,"1.16",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"1.16",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013471",s,distance,"835.0",m,heart_rate,"103",bpm,altitude,"164.60000000000002",m,cadence,"52",rpm,speed,"1.3",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.3",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013472",s,distance,"835.0",m,heart_rate,"105",bpm,altitude,"164.60000000000002",m,cadence,"52",rpm,speed,"1.3",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.60000000000002",m,enhanced_speed,"1.3",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013473",s,distance,"835.0",m,heart_rate,"104",bpm,altitude,"164.39999999999998",m,cadence,"52",rpm,speed,"0.48",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"0.48",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013474",s,distance,"835.0",m,heart_rate,"106",bpm,altitude,"164.39999999999998",m,cadence,"0",rpm,speed,"0.48",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"0.48",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013475",s,distance,"835.0",m,heart_rate,"105",bpm,altitude,"164.39999999999998",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"32",C,vertical_speed,"0.02",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013476",s,distance,"835.0",m,heart_rate,"105",bpm,altitude,"164.39999999999998",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013477",s,distance,"835.0",m,heart_rate,"106",bpm,altitude,"164.39999999999998",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059013478",s,distance,"835.0",m,heart_rate,"106",bpm,altitude,"164.39999999999998",m,cadence,"0",rpm,speed,"0.0",m/s,temperature,"32",C,vertical_speed,"0.0",m/s,enhanced_altitude,"164.39999999999998",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
